!!SBtab SbtabVersion='1.0' TableType='Compound' TableName='C elegans metabolites'
!ID	!Name	!Location	!Charge	!Identifiers:chebi	!Identifiers:kegg.compound	!Identifiers:pubmed	!Identifiers:doi	!Identifiers:eco	!Comment	!Curator	!Notes:FORMULA	!Notes:InChI
M_5htrp_c	M_5htrp_c	5-Hydroxy-L-tryptophan	cytosol	0.0	CHEBI:28171	C01017				added ChEBI ID	lenov	C11H12N2O3														
M_5htrp_e	M_5htrp_e	5-Hydroxy-L-tryptophan	extracellular	0.0	CHEBI:28171	C01017				added ChEBI ID	lenov	C11H12N2O3														
M_gluala_c	M_gluala_c	5-L-Glutamyl-L-alanine	cytosol	-1.0	CHEBI:133091							C8H14N2O5														
M_glutaur_c	M_glutaur_c	5-L-Glutamyl-taurine	cytosol	-1.0	CHEBI:133091							C7H14N2O6S														
M_5mthf_n	M_5mthf_n	5-Methyltetrahydrofolate	nucleus	0.0	CHEBI:15641	C00440						C20H25N7O6														
M_5mthf_c	M_5mthf_c	5-Methyltetrahydrofolate	cytosol	0.0	CHEBI:15641	C00440						C20H25N7O6														
M_5mthf_e	M_5mthf_e	5-Methyltetrahydrofolate	extracellular	-1.0	CHEBI:15641					[janna] The charge is inconsistent with this compound in nucleus and cytosol (0) and accordingly with corresponding ChEBI ID	janna	C20H25N7O6														
M_5mthf_m	M_5mthf_m	5-Methyltetrahydrofolate	mitochondrion	-1.0	CHEBI:15641					[janna] The charge is inconsistent with this compound in nucleus and cytosol (0) and accordingly with corresponding ChEBI ID	janna	C20H25N7O6														
M_mhpglu_c	M_mhpglu_c	5-methyltetrahydropteroyltri-L-glutamate	cytosol	0.0	CHEBI:17614							C30H39N9O12														
M_5mdr1p_c	M_5mdr1p_c	5-Methylthio-5-deoxy-D-ribose 1-phosphate	cytosol	-2.0	CHEBI:58533	C04188						C6H13O7PS														
M_5mdru1p_c	M_5mdru1p_c	5-Methylthio-5-deoxy-D-ribulose 1-phosphate	cytosol	-2.0	CHEBI:58533	C04582						C6H13O7PS														
M_5mta_c	M_5mta_c	5-Methylthioadenosine	cytosol	0.0	CHEBI:17509	C00170						C11H15N5O3S														
M_5oxpro_c	M_5oxpro_c	5-Oxoproline	cytosol	-1.0	CHEBI:57606	C01879						C5H7NO3														
M_prpp_n	M_prpp_n	5-Phospho-alpha-D-ribose 1-diphosphate	nucleus	-5.0	CHEBI:58017	C00119						C5H13O14P3														
M_prpp_c	M_prpp_c	5-Phospho-alpha-D-ribose 1-diphosphate	cytosol	-5.0	CHEBI:58017	C00119						C5H13O14P3														
M_prpp_m	M_prpp_m	5-Phospho-alpha-D-ribose 1-diphosphate	mitochondrion	-5.0	CHEBI:58017	C00119						C5H13O14P3														
M_pram_c	M_pram_c	5-Phospho-beta-D-ribosylamine	cytosol	-1.0	CHEBI:58681	C03090						C5H12NO7P														
M_M_gpail_hs_c	M_M_gpail_hs_c	6-(alpha-D-glucosaminyl)-1-phosphatidyl-1D-myo-inositol	cytosol	0.0	CHEBI:17049	C04248																				
M_6nadgpi_c	M_6nadgpi_c	6-(N-acetyl-D-glucosaminyl)-1-phosphatidyl-1D-myo-inositol	cytosol	0.0	CHEBI:12194							C19H30NO18PR2														
M_6nadgpi_m	M_6nadgpi_m	6-(N-acetyl-D-glucosaminyl)-1-phosphatidyl-1D-myo-inositol	mitochondrion	0.0	CHEBI:12194							C19H30NO18PR2														
M_6nadgpi_n	M_6nadgpi_n	6-(N-acetyl-D-glucosaminyl)-1-phosphatidyl-1D-myo-inositol	nucleus	0.0	CHEBI:12194							C19H30NO18PR2														
M_dhbpt_c	M_dhbpt_c	6,7-Dihydrobiopterin	cytosol	0.0	CHEBI:20680							C9H13N5O3														
M_dhbpt_m	M_dhbpt_m	6,7-Dihydrobiopterin	mitochondrion	0.0	CHEBI:20680							C9H13N5O3														
M_6pgc_c	M_6pgc_c	6-Phospho-D-gluconate	cytosol	-3.0	CHEBI:58759	C00345						C6H13O10P														
M_6pgc_m	M_6pgc_m	6-Phospho-D-gluconate	mitochondrion	-3.0	CHEBI:58759	C00345						C6H13O10P														
M_6pgl_n	M_6pgl_n	6-phospho-D-glucono-1,5-lactone	nucleus	-2.0	CHEBI:57955	C01236						C6H11O9P														
M_6pgl_c	M_6pgl_c	6-phospho-D-glucono-1,5-lactone	cytosol	-2.0	CHEBI:57955	C01236						C6H11O9P														
M_6pthp_n	M_6pthp_n	6-Pyruvoyl-5,6,7,8-tetrahydropterin	nucleus	0.0	CHEBI:17804	C03684						C9H11N5O3														
M_6pthp_c	M_6pthp_c	6-Pyruvoyl-5,6,7,8-tetrahydropterin	cytosol	0.0	CHEBI:17804	C03684						C9H11N5O3														
M_xol7a_c	M_xol7a_c	7 alpha-Hydroxycholesterol	cytosol	0.0	CHEBI:17500							C27H46O2														
M_dhf_c	M_dhf_c	7,8-Dihydrofolate	cytosol	0.0	CHEBI:15633	C00415						C19H21N7O6														
M_dhf_m	M_dhf_m	7,8-Dihydrofolate	mitochondrion	0.0	CHEBI:15633	C00415						C19H21N7O6														
M_dhf_n	M_dhf_n	7,8-Dihydrofolate	nucleus	0.0	CHEBI:15633	C00415						C19H21N7O6														
M_dhpt_c	M_dhpt_c	7,8-dihydropteroate	cytosol	0.0	CHEBI:4581	C00921						C14H14N6O3														
M_dhpt_m	M_dhpt_m	7,8-dihydropteroate	mitochondrion	0.0	CHEBI:4581	C00921						C14H14N6O3														
M_xoldioloneh_c	M_xoldioloneh_c	7alpha,12alpha-Dihydroxy-5beta-cholestan-3-one	cytosol	0.0	CHEBI:2288							C27H46O3														
M_xoldiolone_c	M_xoldiolone_c	7alpha,12alpha-Dihydroxycholest-4-en-3-one	cytosol	0.0	CHEBI:28477							C27H44O3														
M_xoldiolone_m	M_xoldiolone_m	7alpha,12alpha-Dihydroxycholest-4-en-3-one	mitochondrion	0.0	CHEBI:28477							C27H44O3														
M_xol25one_c	M_xol25one_c	7alpha,25-Dihydroxy-4-cholesten-3-one	cytosol	0.0	CHEBI:81013							C27H44O3														
M_xoltri25_c	M_xoltri25_c	7-alpha,25-Dihydroxycholesterol	cytosol	0.0	CHEBI:37623							C27H46O3														
M_xoltri25_e	M_xoltri25_e	7-alpha,25-Dihydroxycholesterol	extracellular	0.0	CHEBI:37623							C27H46O3														
M_xol27one_c	M_xol27one_c	7alpha,26-Dihydroxy-4-cholesten-3-one	cytosol	0.0	CHEBI:48825							C27H44O3														
M_xoltri27_c	M_xoltri27_c	7-alpha,27-Dihydroxycholesterol	cytosol	0.0	CHEBI:18431							C27H46O3														
M_xoltri27_e	M_xoltri27_e	7-alpha,27-Dihydroxycholesterol	extracellular	0.0	CHEBI:18431							C27H46O3														
M_7a3o4chlstnt_c	M_7a3o4chlstnt_c	7alpha-Hydroxy-3-oxo-4-cholestenoate	cytosol	-1.0	CHEBI:133803							C27H42O4														
M_7a3o4chlstnt_e	M_7a3o4chlstnt_e	7alpha-Hydroxy-3-oxo-4-cholestenoate	extracellular	-1.0	CHEBI:133803							C27H42O4														
M_7a3o4chlstnt_m	M_7a3o4chlstnt_m	7alpha-Hydroxy-3-oxo-4-cholestenoate	mitochondrion	-1.0	CHEBI:133803							C27H42O4														
M_xol7aone_c	M_xol7aone_c	7alpha-Hydroxycholest-4-en-3-one	cytosol	0.0	CHEBI:17899							C27H44O2														
M_7dhchsterol_lum3_c	M_7dhchsterol_lum3_c	7-dehydro-cholesterol	cytosol	0.0	CHEBI:17759	C01164					abraham	C27H44O														
M_retinol_9_cis_c	M_retinol_9_cis_c	9-cis-retinol	cytosol	0.0	CHEBI:78272							C20H30O														
M_acald_c	M_acald_c	Acetaldehyde	cytosol	0.0	CHEBI:15343	C00084						C2H4O														
M_acald_m	M_acald_m	Acetaldehyde	mitochondrion	0.0	CHEBI:15343	C00084						C2H4O														
M_acald_e	M_acald_e	Acetaldehyde	extracellular	0.0	CHEBI:15343							C2H4O														
M_ac_c	M_ac_c	Acetate	cytosol	-1.0	CHEBI:30089	C00033						C2H4O2														
M_ac_n	M_ac_n	Acetate	nucleus	-1.0	CHEBI:30089	C00033						C2H4O2														
M_ac_m	M_ac_m	Acetate	mitochondrion	-1.0	CHEBI:30089	C00033						C2H4O2														
M_ac_e	M_ac_e	Acetate	extracellular	-1.0	CHEBI:30089	C00033						C2H4O2														
M_acac_c	M_acac_c	Acetoacetate	cytosol	-1.0	CHEBI:13705	C00164						C4H6O3														
M_acac_m	M_acac_m	Acetoacetate	mitochondrion	-1.0	CHEBI:13705	C00164						C4H6O3														
M_acac_e	M_acac_e	Acetoacetate	extracellular	-1.0	CHEBI:13705	C00164						C4H6O3														
M_actACP_c	M_actACP_c	acetoacetyl-[acp]	cytosol	0.0	CHEBI:2393							C4H5O2SR														
M_aacoa_m	M_aacoa_m	Acetoacetyl-CoA	mitochondrion	-4.0	CHEBI:57286	C00332						C25H40N7O18P3S														
M_aacoa_c	M_aacoa_c	Acetoacetyl-CoA	cytosol	-4.0	CHEBI:57286	C00332						C25H40N7O18P3S														
M_acACP_c	M_acACP_c	acetyl-[acp]	cytosol	0.0	CHEBI:17093							C2H3OSR														
M_ach_c	M_ach_c	Acetylcholine	cytosol	1.0	CHEBI:15355	C01996						C7H16NO2														
M_ach_n	M_ach_n	Acetylcholine	nucleus	1.0	CHEBI:15355	C01996						C7H16NO2														
M_ach_e	M_ach_e	Acetylcholine	extracellular	1.0	CHEBI:15355	C01996						C7H16NO2														
M_accoa_c	M_accoa_c	Acetyl-CoA	cytosol	-4.0	CHEBI:57288	C00024						C23H38N7O17P3S														
M_accoa_m	M_accoa_m	Acetyl-CoA	mitochondrion	-4.0	CHEBI:57288	C00024						C23H34N7O17P3S														
M_accoa_n	M_accoa_n	Acetyl-CoA	nucleus	-4.0	CHEBI:57288	C00024						C23H38N7O17P3S														
M_ade_n	M_ade_n	Adenine	nucleus	0.0	CHEBI:16708	C00147						C5H5N5														
M_ade_c	M_ade_c	Adenine	cytosol	0.0	CHEBI:16708	C00147						C5H5N5														
M_ade_e	M_ade_e	Adenine	extracellular	0.0	CHEBI:16708							C5H5N5														
M_ade_m	M_ade_m	Adenine	mitochondrion	0.0	CHEBI:16708							C5H5N5														
M_adn_n	M_adn_n	Adenosine	nucleus	0.0	CHEBI:16335	C00212						C10H13N5O4														
M_adn_c	M_adn_c	Adenosine	cytosol	0.0	CHEBI:16335	C00212						C10H13N5O4														
M_adn_m	M_adn_m	Adenosine	mitochondrion	0.0	CHEBI:16335	C00212						C10H13N5O4														
M_adn_e	M_adn_e	Adenosine	extracellular	0.0	CHEBI:16335	C00212						C10H13N5O4														
M_pap_c	M_pap_c	Adenosine 3,5-bisphosphate	cytosol	-4.0	CHEBI:58343	C00054						C10H15N5O10P2														
M_pap_e	M_pap_e	Adenosine 3,5-bisphosphate	extracellular	-4.0	CHEBI:58343	C00054						C10H15N5O10P2														
M_pap_m	M_pap_m	Adenosine 3,5-bisphosphate	mitochondrion	-4.0	CHEBI:58343	C00054						C10H15N5O10P2														
M_aps_c	M_aps_c	Adenosine 5-phosphosulfate	cytosol	-2.0	CHEBI:58243	C00224				Changed the name to 5'-adenylyl sulfate(2-) to align with ChEBI and IUPAC	lenov	C10H14N5O10PS														
M_aps_m	M_aps_m	Adenosine 5-phosphosulfate	mitochondrion	-2.0	CHEBI:58243	C00224				Changed the name to 5'-adenylyl sulfate(2-) to align with ChEBI and IUPAC	lenov	C10H14N5O10PS														
M_adnr_m	M_adnr_m	adenosine 5'-monophosphate(1−) residue	mitochondrion	-1.0	CHEBI:74411						lenov	C10H11N5O6P														
M_adocbl_c	M_adocbl_c	Adenosylcobalamin	cytosol	0.0	CHEBI:18408	C00194						C72H100CoN18O17P														
M_adocbl_e	M_adocbl_e	Adenosylcobalamin	extracellular	0.0	CHEBI:18408	C00194						C72H100CoN18O17P														
M_adocbl_m	M_adocbl_m	Adenosylcobalamin	mitochondrion	0.0	CHEBI:18408							C72H100CoN18O17P														
M_adocbi_c	M_adocbi_c	adenosylcobinamide	cytosol	1.0	CHEBI:2480							C58H84CoN16O11														
M_mptamp_n	M_mptamp_n	adenylyl-molybdopterin	nucleus	0.0	CHEBI:62728							C20H26N10O12P2S2														
M_mptamp_c	M_mptamp_c	adenylyl-molybdopterin	cytosol	0.0	CHEBI:62728							C20H26N10O12P2S2														
M_adsel_c	M_adsel_c	Adenylylselenate	cytosol	-2.0	CHEBI:2485					[janna]: Note that the ChEBI ID given refers to the neutral species	janna	C10H14N5O10PSe														
M_adp_c	M_adp_c	ADP	cytosol	-3.0	CHEBI:456216	C00008						C10H15N5O10P2														
M_adp_n	M_adp_n	ADP	nucleus	-3.0	CHEBI:456216	C00008						C10H15N5O10P2														
M_adp_m	M_adp_m	ADP	mitochondrion	-3.0	CHEBI:456216	C00008						C10H15N5O10P2														
M_adpglc_n	M_adpglc_n	ADP-alpha-D-glucose	nucleus	0.0	CHEBI:15751	C00498						C16H25N5O15P2														
M_adpman_n	M_adpman_n	ADP-mannose	nucleus	0.0	CHEBI:28845							C16H25N5O15P2														
M_adprib_c	M_adprib_c	ADPribose	cytosol	-2.0	CHEBI:57967							C15H23N5O14P2														
M_adprib_e	M_adprib_e	ADPribose	extracellular	-2.0	CHEBI:57967							C15H23N5O14P2														
M_adpsug_c	M_adpsug_c	ADP-sugar	cytosol	0.0	CHEBI:35239							C10H14N5O10P2R														
M_ala_ala_ala_c	M_ala_ala_ala_c	ala-ala-ala	cytosol	0.0	CHEBI:73313																					
M_alalys_c	M_alalys_c	ala-lys	cytosol	0.0	CHEBI:132403																					
M_ala_L_val_L_c	M_ala_L_val_L_c	ala-Val	cytosol	0.0	CHEBI:73809					changed M_ala_L_val__L_c into M_ala_L_val_L_c	lenov															
M_akdhap_c	M_akdhap_c	Alkyl-glycerone 3-phosphate	cytosol	-2.0	CHEBI:73315							C3H6O6PR														
M_retinolCRBP_c	M_retinolCRBP_c	all-trans retinol-[cellular-retinol-binding-protein]	cytosol	0.0						[janna]: Note that all-trans-retinol has ID CHEBI:17336 in ChEBI	janna	C20H30O														
M_ggdp_c	M_ggdp_c	all-trans-geranyl-geranyl diphosphate	cytosol	-3.0	CHEBI:58756	C00353						C20H36O7P2														
M_hexdp_c	M_hexdp_c	all-trans-hexaprenyl diphosphate	cytosol	-3.0	CHEBI:58179	C01230						C30H52O7P2														
M_nprdp_m	M_nprdp_m	all-trans-nonaprenyl diphosphate	mitochondrion	-3.0	CHEBI:58391							C45H76O7P2														
M_nprdp_c	M_nprdp_c	all-trans-nonaprenyl diphosphate	cytosol	-3.0	CHEBI:58391							C45H76O7P2														
M_nonadp_c	M_nonadp_c	all-trans-Nonaprenyl diphosphate	cytosol	-3.0	CHEBI:58391	C04145					ms	C45H76O7P2														
M_nonadp_m	M_nonadp_m	all-trans-Nonaprenyl diphosphate	mitochondrion	-3.0	CHEBI:58391	C04145					ms	C45H76O7P2														
M_retinol_c	M_retinol_c	all-trans-retinol	cytosol	0.0	CHEBI:17336							C20H30O														
M_retinol_n	M_retinol_n	all-trans-retinol	nucleus	0.0	CHEBI:17336							C20H30O														
M_retinol_e	M_retinol_e	all-trans-retinol	extracellular	0.0	CHEBI:17336							C20H30O														
M_retinolPBP_c	M_retinolPBP_c	all-trans-retinol-(plasma-retinol-binding-protein)	cytosol	0.0						[janna]: Note that all-trans-retinol has ID CHEBI:17336 in ChEBI. Also, why the round brackets here when all-trans retinol-[cellular-retinol-binding-protein] has square brackets for the protein component?	janna															
M_retpalm_c	M_retpalm_c	all-trans-retinyl palmitate	cytosol	0.0	CHEBI:17616							C36H60O2														
M_tre6p_c	M_tre6p_c	alpha,alpha-Trehalose 6-phosphate	cytosol	-2.0	CHEBI:58429							C12H23O14P														
M_aprop_c	M_aprop_c	alpha-Aminopropiononitrile	cytosol	1.0	CHEBI:27959					[janna]: Note that the ChEBI ID is for the neutral species	janna	C3H6N2														
M_adaldp_c	M_adaldp_c	alpha-D-aldose-1-phosphate	cytosol	0.0								Generic compound in reaction hierarchy														
M_adgal_m	M_adgal_m	alpha-D-galactose	mitochondrion	0.0	CHEBI:28061	C00984				added KEGG and CHEBI IDs	nel	C6H12O6														
M_adgal_c	M_adgal_c	alpha-D-galactose	cytosol	0.0	CHEBI:28061	C00984				added KEGG and CHEBI IDs	nel	C6H12O6														
M_adgal_n	M_adgal_n	alpha-D-galactose	nucleus	0.0	CHEBI:28061	C00984				added KEGG and CHEBI IDs	nel	C6H12O6														
M_gal1p_c	M_gal1p_c	alpha-D-Galactose 1-phosphate(2-)	cytosol	-2.0	CHEBI:58336	C00446				added ChEBI, added charge to the name, fixed the formula	lenov	C6H11O9P														
M_gal1p_m	M_gal1p_m	alpha-D-Galactose 1-phosphate(2-)	mitochondrion	-2.0	CHEBI:58336	C00446				added ChEBI, added charge to the name, fixed the formula	lenov	C6H11O9P														
M_glc_aD_n	M_glc_aD_n	alpha-D-Glucose	nucleus	0.0	CHEBI:17925	C00267				added KEGG and CHEBI IDs	lenov	C6H12O6														
M_glc_aD_c	M_glc_aD_c	alpha-D-Glucose	cytosol	0.0	CHEBI:17925	C00267				added KEGG and CHEBI IDs	lenov	C6H12O6														
M_glc_aD_m	M_glc_aD_m	alpha-D-Glucose	mitochondrion	0.0	CHEBI:17925	C00267				added KEGG and CHEBI IDs	lenov	C6H12O6														
M_g6p_A_c	M_g6p_A_c	alpha-D-glucose 6-phosphate(2-)	cytosol	-2.0	CHEBI:58225	C00668				added KEGG and CHEBI IDs, added charge to the name, fixed the formula	lenov	C6H11O9P														
M_g6p_A_m	M_g6p_A_m	alpha-D-glucose 6-phosphate(2-)	mitochondrion	-2.0	CHEBI:58225	C00668				added KEGG and CHEBI IDs, added charge to the name, fixed the formula	lenov	C6H11O9P														
M_g6p_A_n	M_g6p_A_n	alpha-D-glucose 6-phosphate(2-)	nucleus	-2.0	CHEBI:58225	C00668				added KEGG and CHEBI IDs, added charge to the name, fixed the formula	lenov	C6H11O9P														
M_g1m8mpdol_c	M_g1m8mpdol_c	alpha-D-Glucosyl-(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol	cytosol	-2.0																						
M_m1mpdol_c	M_m1mpdol_c	alpha-D-mannosyl-beta-D-mannosyl-diacylchitobiosyldiphosphodolichol	cytosol	-2.0								C48H84N2O27P2(C5H8)n														
M_r1p_n	M_r1p_n	alpha-D-Ribose 1-phosphate	nucleus	-2.0	CHEBI:57720	C00620						C5H11O8P														
M_r1p_c	M_r1p_c	alpha-D-Ribose 1-phosphate	cytosol	-2.0	CHEBI:57720	C00620						C5H11O8P														
M_r5p_c	M_r5p_c	alpha-D-Ribose 5-phosphate	cytosol	-2.0	CHEBI:18189	C00117				[janna]: note that the ChEBI ID is for the neutral species	janna	C5H11O8P														
M_r5p_m	M_r5p_m	alpha-D-Ribose 5-phosphate	mitochondrion	-2.0	CHEBI:18189	C00117				[janna]: note that the ChEBI ID is for the neutral species	janna	C5H11O8P														
M_r5p_n	M_r5p_n	alpha-D-Ribose 5-phosphate	nucleus	-2.0	CHEBI:18189	C00117				[janna]: note that the ChEBI ID is for the neutral species	janna	C5H11O8P														
M_akgm_c	M_akgm_c	alpha-Ketoglutaramate	cytosol	-1.0	CHEBI:16769							C5H7NO4														
M_akgm_e	M_akgm_e	alpha-Ketoglutaramate	extracellular	-1.0	CHEBI:16769							C5H7NO4														
M_lnlncacoa_c	M_lnlncacoa_c	alpha-Linolenoyl-CoA	cytosol	-4.0	CHEBI:74034							C39H64N7O17P3S														
M_aact_c	M_aact_c	Aminoacetone	cytosol	1.0	CHEBI:58320							C3H7NO														
M_aact_m	M_aact_m	Aminoacetone	mitochondrion	1.0	CHEBI:58320							C3H7NO														
M_nh3_c	M_nh3_c	ammonia	cytosol	0.0	CHEBI:16134	C00014						NH3														
M_nh3_n	M_nh3_n	ammonia	nucleus	0.0	CHEBI:16134	C00014						NH3														
M_nh3_m	M_nh3_m	ammonia	mitochondrion	0.0	CHEBI:16134	C00014						NH3														
M_nh3_e	M_nh3_e	ammonia	extracellular	0.0	CHEBI:16134	C00014						NH3														
M_nh4_c	M_nh4_c	Ammonium	cytosol	1.0	CHEBI:28938							NH3														
M_nh4_e	M_nh4_e	Ammonium	extracellular	1.0	CHEBI:28938							NH3														
M_nh4_m	M_nh4_m	Ammonium	mitochondrion	1.0	CHEBI:28938							NH3														
M_amp_c	M_amp_c	AMP	cytosol	-2.0	CHEBI:456215	C00020						C10H14N5O7P														
M_amp_n	M_amp_n	AMP	nucleus	-2.0	CHEBI:456215	C00020						C10H14N5O7P														
M_amp_m	M_amp_m	AMP	mitochondrion	-2.0	CHEBI:456215	C00020						C10H14N5O7P														
M_amp_e	M_amp_e	AMP	extracellular	-2.0	CHEBI:456215	C00020						C10H14N5O7P														
M_andrstrn_c	M_andrstrn_c	Androsterone	cytosol	0.0	CHEBI:16032							C19H30O2														
M_andrstrn_e	M_andrstrn_e	Androsterone	extracellular	0.0	CHEBI:16032							C19H30O2														
M_andrstrnglc_c	M_andrstrnglc_c	androsterone glucuronide	cytosol	0.0	CHEBI:28832							C25H38O8														
M_andrstrnglc_e	M_andrstrnglc_e	androsterone glucuronide	extracellular	0.0	CHEBI:28832							C25H38O8														
M_anth_c	M_anth_c	Anthranilate	cytosol	-1.0	CHEBI:16567							C7H7NO2														
M_apocytc_m	M_apocytc_m	Apo cytochrome C	mitochondrion	0.0								(C4H6N2O2SR2)2														
M_apoISclustprot_m	M_apoISclustprot_m	apo iron-sulfur cluster protein	mitochondrion	0.0																						
M_apoACP_c	M_apoACP_c	apo-[acp]	cytosol	0.0	CHEBI:16139	C03688																				
M_apoACP_m	M_apoACP_m	apo-[acp]	mitochondrion	0.0	CHEBI:16139	C03688					lenov															
M_apohemeprotein_c	M_apohemeprotein_c	Apohemeprotein	cytosol	0.0																						
M_arach_c	M_arach_c	arachidate	cytosol	-1.0	CHEBI:32360	C06425						C20H40O2														
M_arach_m	M_arach_m	arachidate	mitochondrion	-1.0	CHEBI:32360	C06425						C20H40O2														
M_arach_e	M_arach_e	arachidate	extracellular	-1.0	CHEBI:32360	C06425						C20H40O2														
M_arachd_e	M_arachd_e	arachidonic acid	extracellular	-1.0	CHEBI:32395	C00219						C20H32O2														
M_arachd_c	M_arachd_c	arachidonic acid	cytosol	-1.0	CHEBI:32395	C00219						C20H32O2														
M_aracp_c	M_aracp_c	arachidoyl-[acp]	cytosol	0.0																						
M_arachcrn_c	M_arachcrn_c	arachidoylcarnitine	cytosol	0.0	CHEBI:73100					Kegg ID not found																
M_arachcrn_m	M_arachcrn_m	arachidoylcarnitine	mitochondrion	0.0	CHEBI:73100					Kegg ID not found																
M_arachcoa_c	M_arachcoa_c	arachidoyl-CoA	cytosol	0.0	CHEBI:57380	C02041						C41H74N7O17P3S														
M_archcoa_m	M_archcoa_m	arachidoyl-CoA	mitochondrion	0.0	CHEBI:57380	C02041						C41H74N7O17P3S														
M_archcoa_c	M_archcoa_c	arachidoyl-CoA	cytosol	0.0	CHEBI:57380	C02041						C41H74N7O17P3S														
M_aso4_c	M_aso4_c	arsenate	cytosol	-2.0	CHEBI:48597	C01478						H3AsO4														
M_aso3_c	M_aso3_c	arsenite	cytosol	-1.0	CHEBI:29242	C06697						AsO3														
M_acetln_c	M_acetln_c	aspartylglycosamine	cytosol	0.0								C12H21N3O8														
M_acetln_m	M_acetln_m	aspartylglycosamine	mitochondrion	0.0								C12H21N3O8														
M_atp_m	M_atp_m	ATP	mitochondrion	-3.0	CHEBI:57299	C00002						C10H12N5O13P3														
M_atp_n	M_atp_n	ATP	nucleus	-3.0	CHEBI:57299	C00002						C10H12N5O13P3														
M_atp_c	M_atp_c	ATP	cytosol	-3.0	CHEBI:57299	C00002						C10H12N5O13P3														
M_BAC_e	M_BAC_e	Bacteria in diet	extracellular	0.0																						
M_docosac_c	M_docosac_c	behenate	cytosol	-1.0	CHEBI:23858							C22H44O2														
M_docosac_m	M_docosac_m	behenate	mitochondrion	-1.0	CHEBI:23858							C22H44O2														
M_behacp_c	M_behacp_c	behenoyl-[acp]	cytosol	0.0																						
M_cyanala_c	M_cyanala_c	Beta cyanoalanine	cytosol	-1.0	CHEBI:132546					[janna]: ChEBI ID is for neutral charged species	janna	C4H6N2O2														
M_cyanala_e	M_cyanala_e	Beta cyanoalanine	extracellular	-1.0	CHEBI:132546					[janna]: ChEBI ID is for neutral charged species	janna	C4H6N2O2														
M_cyanala_m	M_cyanala_m	Beta cyanoalanine	mitochondrion	-1.0	CHEBI:132546					[janna]: ChEBI ID is for neutral charged species	janna	C4H6N2O2														
M_ala_B_m	M_ala_B_m	Beta-alanine	mitochondrion	0.0	CHEBI:16958	C00099						C3H7NO2														
M_ala_B_c	M_ala_B_c	Beta-alanine	cytosol	0.0	CHEBI:16958	C00099						C3H7NO2														
M_ala_B_e	M_ala_B_e	beta-Alanine	extracellular	0.0	CHEBI:16958	C00099						C3H7NO2														
M_balab_c	M_balab_c	Beta-alanine betaine	cytosol	0.0	CHEBI:28825	C08263						C6H13NO2														
M_caro_c	M_caro_c	beta-Carotene	cytosol	0.0	CHEBI:17579	C02094						C40H56														
M_caro_n	M_caro_n	beta-Carotene	nucleus	0.0	CHEBI:17579	C02094						C40H56														
M_caro_e	M_caro_e	beta-Carotene	extracellular	0.0	CHEBI:17579	C02094						C40H56														
M_fru_B_n	M_fru_B_n	Beta-D-fructose	nucleus	0.0	CHEBI:28645							C6H12O6														
M_fru_B_c	M_fru_B_c	Beta-D-fructose	cytosol	0.0	CHEBI:28645							C6H12O6														
M_l2xser_c	M_l2xser_c	Beta-D-galactosyl-(1->3)-beta-D-galactosyl-(1->4)-beta-D-xylosyl-[core protein]	cytosol	0.0		C04825																				
M_l2xser_m	M_l2xser_m	Beta-D-galactosyl-(1->3)-beta-D-galactosyl-(1->4)-beta-D-xylosyl-[core protein]	mitochondrion	0.0		C04825																				
M_l2xser_n	M_l2xser_n	Beta-D-galactosyl-(1->3)-beta-D-galactosyl-(1->4)-beta-D-xylosyl-[core protein]	nucleus	0.0		C04825																				
M_lxser_c	M_lxser_c	Beta-D-galactosyl-(1->4)-beta-D-xylosyl-[core protein]	cytosol	0.0																						
M_glc_bD_n	M_glc_bD_n	Beta-D-glucose	nucleus	0.0	CHEBI:15903	C00221				added KEGG and ChEBI ID	lenov	C6H12O6														
M_glc_bD_c	M_glc_bD_c	Beta-D-glucose	cytosol	0.0	CHEBI:15903	C00221				added KEGG and ChEBI ID	lenov	C6H12O6														
M_glc_bD_m	M_glc_bD_m	Beta-D-glucose	mitochondrion	0.0	CHEBI:15903	C00221				added KEGG and ChEBI ID	lenov	C6H12O6														
M_glc_bD_e	M_glc_bD_e	Beta-D-glucose	extracellular	0.0	CHEBI:15903	C00221				added KEGG and ChEBI ID	lenov	C6H12O6														
M_g1p_B_c	M_g1p_B_c	Beta-D-glucose 1-phosphate(2−)	cytosol	-2.0	CHEBI:57684	C00663				added KEGG and ChEBI ID, added charge to the name, fixed the formula	lenov	C6H11O9P														
M_g6p_B_n	M_g6p_B_n	Beta-D-glucose-6-phosphate(2−)	nucleus	-2.0	CHEBI:58247	C01172				added KEGG and ChEBI ID, added charge to the name, fixed the formula	lenov	C6H11O9P														
M_g6p_B_c	M_g6p_B_c	Beta-D-glucose-6-phosphate(2−)	cytosol	-2.0	CHEBI:58247	C01172				added KEGG and ChEBI ID, added charge to the name, fixed the formula	lenov	C6H11O9P														
M_g6p_B_m	M_g6p_B_m	Beta-D-glucose-6-phosphate(2−)	mitochondrion	-2.0	CHEBI:58247	C01172				added KEGG and ChEBI ID, added charge to the name, fixed the formula	lenov	C6H11O9P														
